"Test Date","Test Type","Result","Count","Daily Positive Tests","Daily People Tested"
2021-10-04,"PCR/amplification","POSITIVE",708,1745,9939
2021-10-05,"Antigen by DFA/IF","NEGATIVE",3904,1865,10833
2021-10-05,"PCR/amplification","NEGATIVE",5064,1865,10833
2021-10-05,"Antigen by DFA/IF","POSITIVE",765,1865,10833
2021-10-05,"PCR/amplification","POSITIVE",1100,1865,10833
2021-10-06,"Antigen by DFA/IF","NEGATIVE",3550,1731,10356
2021-10-06,"PCR/amplification","NEGATIVE",5075,1731,10356
2021-10-06,"Antigen by DFA/IF","POSITIVE",713,1731,10356
2021-10-06,"PCR/amplification","POSITIVE",1018,1731,10356
2021-10-07,"Antigen by DFA/IF","NEGATIVE",2998,1423,9287
2021-10-07,"PCR/amplification","NEGATIVE",4866,1423,9287
2021-10-07,"Antigen by DFA/IF","POSITIVE",489,1423,9287
2021-10-07,"PCR/amplification","POSITIVE",934,1423,9287
2021-10-08,"Antigen by DFA/IF","NEGATIVE",3573,1467,9575
2021-10-08,"PCR/amplification","NEGATIVE",4535,1467,9575
2021-10-08,"Antigen by DFA/IF","POSITIVE",629,1467,9575
2021-10-08,"PCR/amplification","POSITIVE",838,1467,9575
2021-10-09,"Antigen by DFA/IF","NEGATIVE",1887,1062,6590
2021-10-09,"PCR/amplification","NEGATIVE",3641,1062,6590
2021-10-09,"Antigen by DFA/IF","POSITIVE",362,1062,6590
2021-10-09,"PCR/amplification","POSITIVE",700,1062,6590
2021-10-10,"Antigen by DFA/IF","NEGATIVE",773,682,3958
2021-10-10,"PCR/amplification","NEGATIVE",2503,682,3958
2021-10-10,"Antigen by DFA/IF","POSITIVE",164,682,3958
2021-10-10,"PCR/amplification","POSITIVE",518,682,3958
2021-10-11,"Antigen by DFA/IF","NEGATIVE",3968,1514,8604
2021-10-11,"PCR/amplification","NEGATIVE",3122,1514,8604
2021-10-11,"Antigen by DFA/IF","POSITIVE",984,1514,8604
2021-10-11,"PCR/amplification","POSITIVE",530,1514,8604
2021-10-12,"Antigen by DFA/IF","NEGATIVE",1835,1457,8975
2021-10-12,"PCR/amplification","NEGATIVE",5683,1457,8975
2021-10-12,"Antigen by DFA/IF","POSITIVE",346,1457,8975
2021-10-12,"PCR/amplification","POSITIVE",1111,1457,8975
2021-10-13,"Antigen by DFA/IF","NEGATIVE",3751,1525,9829
2021-10-13,"PCR/amplification","NEGATIVE",4553,1525,9829
2021-10-13,"Antigen by DFA/IF","POSITIVE",590,1525,9829
2021-10-13,"PCR/amplification","POSITIVE",935,1525,9829
2021-10-14,"Antigen by DFA/IF","NEGATIVE",3358,1418,8773
2021-10-14,"PCR/amplification","NEGATIVE",3997,1418,8773
2021-10-14,"Antigen by DFA/IF","POSITIVE",608,1418,8773
2021-10-14,"PCR/amplification","POSITIVE",810,1418,8773
2021-10-15,"Antigen by DFA/IF","NEGATIVE",2674,1316,7594
2021-10-15,"PCR/amplification","NEGATIVE",3604,1316,7594
2021-10-15,"Antigen by DFA/IF","POSITIVE",537,1316,7594
2021-10-15,"PCR/amplification","POSITIVE",779,1316,7594
2021-10-16,"Antigen by DFA/IF","NEGATIVE",1558,1090,6158
2021-10-16,"PCR/amplification","NEGATIVE",3510,1090,6158
2021-10-16,"Antigen by DFA/IF","POSITIVE",377,1090,6158
2021-10-16,"PCR/amplification","POSITIVE",713,1090,6158
2021-10-17,"Antigen by DFA/IF","NEGATIVE",589,619,3385
2021-10-17,"PCR/amplification","NEGATIVE",2177,619,3385
2021-10-17,"Antigen by DFA/IF","POSITIVE",156,619,3385
2021-10-17,"PCR/amplification","POSITIVE",463,619,3385
2021-10-18,"Antigen by DFA/IF","NEGATIVE",4066,1714,9336
2021-10-18,"PCR/amplification","NEGATIVE",3556,1714,9336
2021-10-18,"Antigen by DFA/IF","POSITIVE",1036,1714,9336
2021-10-18,"PCR/amplification","POSITIVE",678,1714,9336
2021-10-19,"Antigen by DFA/IF","NEGATIVE",3159,1860,10156
2021-10-19,"PCR/amplification","NEGATIVE",5137,1860,10156
2021-10-19,"Antigen by DFA/IF","POSITIVE",752,1860,10156
2021-10-19,"PCR/amplification","POSITIVE",1108,1860,10156
2021-10-20,"Antigen by DFA/IF","NEGATIVE",3638,1656,9859
2021-10-20,"PCR/amplification","NEGATIVE",4565,1656,9859
2021-10-20,"Antigen by DFA/IF","POSITIVE",702,1656,9859
2021-10-20,"PCR/amplification","POSITIVE",954,1656,9859
2021-10-21,"Antigen by DFA/IF","NEGATIVE",3590,1656,9542
2021-10-21,"PCR/amplification","NEGATIVE",4296,1656,9542
2021-10-21,"Antigen by DFA/IF","POSITIVE",691,1656,9542
2021-10-21,"PCR/amplification","POSITIVE",965,1656,9542
2021-10-22,"Antigen by DFA/IF","NEGATIVE",3451,1577,9286
2021-10-22,"PCR/amplification","NEGATIVE",4258,1577,9286
2021-10-22,"Antigen by DFA/IF","POSITIVE",662,1577,9286
2021-10-22,"PCR/amplification","POSITIVE",915,1577,9286
2021-10-23,"Antigen by DFA/IF","NEGATIVE",1974,1159,6132
2021-10-23,"PCR/amplification","NEGATIVE",2999,1159,6132
2021-10-23,"Antigen by DFA/IF","POSITIVE",422,1159,6132
2021-10-23,"PCR/amplification","POSITIVE",737,1159,6132
2021-10-24,"Antigen by DFA/IF","NEGATIVE",643,725,3781
2021-10-24,"PCR/amplification","NEGATIVE",2413,725,3781
2021-10-24,"Antigen by DFA/IF","POSITIVE",144,725,3781
2021-10-24,"PCR/amplification","POSITIVE",581,725,3781
2021-10-25,"Antigen by DFA/IF","NEGATIVE",4410,1877,9533
2021-10-25,"PCR/amplification","NEGATIVE",3246,1877,9533
2021-10-25,"Antigen by DFA/IF","POSITIVE",1191,1877,9533
2021-10-25,"PCR/amplification","POSITIVE",686,1877,9533
2021-10-26,"Antigen by DFA/IF","NEGATIVE",3703,2008,10858
2021-10-26,"PCR/amplification","NEGATIVE",5147,2008,10858
2021-10-26,"Antigen by DFA/IF","POSITIVE",766,2008,10858
2021-10-26,"PCR/amplification","POSITIVE",1242,2008,10858
2021-10-27,"Antigen by DFA/IF","NEGATIVE",3394,1764,9594
2021-10-27,"PCR/amplification","NEGATIVE",4436,1764,9594
2021-10-27,"Antigen by DFA/IF","POSITIVE",784,1764,9594
2021-10-27,"PCR/amplification","POSITIVE",980,1764,9594
2021-10-28,"Antigen by DFA/IF","NEGATIVE",3520,1717,9442
2021-10-28,"PCR/amplification","NEGATIVE",4205,1717,9442
2021-10-28,"Antigen by DFA/IF","POSITIVE",792,1717,9442
2021-10-28,"PCR/amplification","POSITIVE",925,1717,9442
2021-10-29,"Antigen by DFA/IF","NEGATIVE",2858,1514,8338
2021-10-29,"PCR/amplification","NEGATIVE",3966,1514,8338
2021-10-29,"Antigen by DFA/IF","POSITIVE",672,1514,8338
2021-10-29,"PCR/amplification","POSITIVE",842,1514,8338
2021-10-30,"Antigen by DFA/IF","NEGATIVE",1324,1092,5823
2021-10-30,"PCR/amplification","NEGATIVE",3407,1092,5823
2021-10-30,"Antigen by DFA/IF","POSITIVE",315,1092,5823
2021-10-30,"PCR/amplification","POSITIVE",777,1092,5823
2021-10-31,"Antigen by DFA/IF","NEGATIVE",764,624,3599
2021-10-31,"PCR/amplification","NEGATIVE",2211,624,3599
2021-10-31,"Antigen by DFA/IF","POSITIVE",168,624,3599
2021-10-31,"PCR/amplification","POSITIVE",456,624,3599
2021-11-01,"Antigen by DFA/IF","NEGATIVE",4432,1809,9688
2021-11-01,"PCR/amplification","NEGATIVE",3447,1809,9688
2021-11-01,"Antigen by DFA/IF","POSITIVE",1162,1809,9688
2021-11-01,"PCR/amplification","POSITIVE",647,1809,9688
2021-11-02,"Antigen by DFA/IF","NEGATIVE",4204,2139,11647
2021-11-02,"PCR/amplification","NEGATIVE",5304,2139,11647
2021-11-02,"Antigen by DFA/IF","POSITIVE",896,2139,11647
2021-11-02,"PCR/amplification","POSITIVE",1243,2139,11647
2021-11-03,"Antigen by DFA/IF","NEGATIVE",4215,1942,11278
2021-11-03,"PCR/amplification","NEGATIVE",5121,1942,11278
2021-11-03,"Antigen by DFA/IF","POSITIVE",881,1942,11278
2021-11-03,"PCR/amplification","POSITIVE",1061,1942,11278
2021-11-04,"Antigen by DFA/IF","NEGATIVE",4235,1909,10755
2021-11-04,"PCR/amplification","NEGATIVE",4611,1909,10755
2021-11-04,"Antigen by DFA/IF","POSITIVE",845,1909,10755
2021-11-04,"PCR/amplification","POSITIVE",1064,1909,10755
2021-11-05,"Antigen by DFA/IF","NEGATIVE",4300,1826,10603
2021-11-05,"PCR/amplification","NEGATIVE",4477,1826,10603
2021-11-05,"Antigen by DFA/IF","POSITIVE",816,1826,10603
2021-11-05,"PCR/amplification","POSITIVE",1010,1826,10603
2021-11-06,"Antigen by DFA/IF","NEGATIVE",2500,1314,7570
2021-11-06,"PCR/amplification","NEGATIVE",3756,1314,7570
2021-11-06,"Antigen by DFA/IF","POSITIVE",523,1314,7570
2021-11-06,"PCR/amplification","POSITIVE",791,1314,7570
2021-11-07,"Antigen by DFA/IF","NEGATIVE",1213,808,4641
2021-11-07,"PCR/amplification","NEGATIVE",2620,808,4641
2021-11-07,"Antigen by DFA/IF","POSITIVE",248,808,4641
2021-11-07,"PCR/amplification","POSITIVE",560,808,4641
2021-11-08,"Antigen by DFA/IF","NEGATIVE",2948,1511,8101
2021-11-08,"PCR/amplification","NEGATIVE",3642,1511,8101
2021-11-08,"Antigen by DFA/IF","POSITIVE",748,1511,8101
2021-11-08,"PCR/amplification","POSITIVE",763,1511,8101
2021-11-09,"Antigen by DFA/IF","NEGATIVE",4904,2025,12298
2021-11-09,"PCR/amplification","NEGATIVE",5369,2025,12298
2021-11-09,"Antigen by DFA/IF","POSITIVE",897,2025,12298
2021-11-09,"PCR/amplification","POSITIVE",1128,2025,12298
2021-11-10,"Antigen by DFA/IF","NEGATIVE",4440,1948,11518
2021-11-10,"PCR/amplification","NEGATIVE",5130,1948,11518
2021-11-10,"Antigen by DFA/IF","POSITIVE",853,1948,11518
2021-11-10,"PCR/amplification","POSITIVE",1095,1948,11518
2021-11-11,"Antigen by DFA/IF","NEGATIVE",4155,1745,10293
2021-11-11,"PCR/amplification","NEGATIVE",4393,1745,10293
2021-11-11,"Antigen by DFA/IF","POSITIVE",767,1745,10293
2021-11-11,"PCR/amplification","POSITIVE",978,1745,10293
2021-11-12,"Antigen by DFA/IF","NEGATIVE",3908,1609,9829
2021-11-12,"PCR/amplification","NEGATIVE",4312,1609,9829
2021-11-12,"Antigen by DFA/IF","POSITIVE",735,1609,9829
2021-11-12,"PCR/amplification","POSITIVE",874,1609,9829
2021-11-13,"Antigen by DFA/IF","NEGATIVE",2223,1238,6792
2021-11-13,"PCR/amplification","NEGATIVE",3331,1238,6792
2021-11-13,"Antigen by DFA/IF","POSITIVE",494,1238,6792
2021-11-13,"PCR/amplification","POSITIVE",744,1238,6792
2021-11-14,"Antigen by DFA/IF","NEGATIVE",1095,806,4468
2021-11-14,"PCR/amplification","NEGATIVE",2567,806,4468
2021-11-14,"Antigen by DFA/IF","POSITIVE",234,806,4468
2021-11-14,"PCR/amplification","POSITIVE",572,806,4468
2021-11-15,"Antigen by DFA/IF","NEGATIVE",4482,1837,9501
2021-11-15,"PCR/amplification","NEGATIVE",3182,1837,9501
2021-11-15,"Antigen by DFA/IF","POSITIVE",1137,1837,9501
2021-11-15,"PCR/amplification","POSITIVE",700,1837,9501
2021-11-16,"Antigen by DFA/IF","NEGATIVE",4527,1982,11862
2021-11-16,"PCR/amplification","NEGATIVE",5353,1982,11862
2021-11-16,"Antigen by DFA/IF","POSITIVE",841,1982,11862
2021-11-16,"PCR/amplification","POSITIVE",1141,1982,11862
2021-11-17,"Antigen by DFA/IF","NEGATIVE",4210,1622,10632
2021-11-17,"PCR/amplification","NEGATIVE",4800,1622,10632
2021-11-17,"Antigen by DFA/IF","POSITIVE",705,1622,10632
2021-11-17,"PCR/amplification","POSITIVE",917,1622,10632
2021-11-18,"Antigen by DFA/IF","NEGATIVE",4293,1739,10609
2021-11-18,"PCR/amplification","NEGATIVE",4577,1739,10609
2021-11-18,"Antigen by DFA/IF","POSITIVE",779,1739,10609
2021-11-18,"PCR/amplification","POSITIVE",960,1739,10609
2021-11-19,"Antigen by DFA/IF","NEGATIVE",3854,1459,9434
2021-11-19,"PCR/amplification","NEGATIVE",4121,1459,9434
2021-11-19,"Antigen by DFA/IF","POSITIVE",627,1459,9434
2021-11-19,"PCR/amplification","POSITIVE",832,1459,9434
2021-11-20,"Antigen by DFA/IF","NEGATIVE",2387,1115,7077
2021-11-20,"PCR/amplification","NEGATIVE",3575,1115,7077
2021-11-20,"Antigen by DFA/IF","POSITIVE",463,1115,7077
2021-11-20,"PCR/amplification","POSITIVE",652,1115,7077
2021-11-21,"Antigen by DFA/IF","NEGATIVE",1122,762,4759
2021-11-21,"PCR/amplification","NEGATIVE",2875,762,4759
2021-11-21,"Antigen by DFA/IF","POSITIVE",197,762,4759
2021-11-21,"PCR/amplification","POSITIVE",565,762,4759
2021-11-22,"Antigen by DFA/IF","NEGATIVE",5346,1628,10445
2021-11-22,"PCR/amplification","NEGATIVE",3471,1628,10445
2021-11-22,"Antigen by DFA/IF","POSITIVE",988,1628,10445
2021-11-22,"PCR/amplification","POSITIVE",640,1628,10445
2021-11-23,"Antigen by DFA/IF","NEGATIVE",4965,1760,12222
2021-11-23,"PCR/amplification","NEGATIVE",5497,1760,12222
2021-11-23,"Antigen by DFA/IF","POSITIVE",709,1760,12222
2021-11-23,"PCR/amplification","POSITIVE",1051,1760,12222
2021-11-24,"Antigen by DFA/IF","NEGATIVE",5443,1587,11772
2021-11-24,"PCR/amplification","NEGATIVE",4742,1587,11772
2021-11-24,"Antigen by DFA/IF","POSITIVE",684,1587,11772
2021-11-24,"PCR/amplification","POSITIVE",903,1587,11772
2021-11-25,"Antigen by DFA/IF","NEGATIVE",863,478,3302
2021-11-25,"PCR/amplification","NEGATIVE",1961,478,3302
2021-11-25,"Antigen by DFA/IF","POSITIVE",66,478,3302
2021-11-25,"PCR/amplification","POSITIVE",412,478,3302
2021-11-26,"Antigen by DFA/IF","NEGATIVE",2968,907,5766
2021-11-26,"PCR/amplification","NEGATIVE",1891,907,5766
2021-11-26,"Antigen by DFA/IF","POSITIVE",589,907,5766
2021-11-26,"PCR/amplification","POSITIVE",318,907,5766
2021-11-27,"Antigen by DFA/IF","NEGATIVE",2340,1091,7252
2021-11-27,"PCR/amplification","NEGATIVE",3821,1091,7252
2021-11-27,"Antigen by DFA/IF","POSITIVE",439,1091,7252
2021-11-27,"PCR/amplification","POSITIVE",652,1091,7252
2021-11-28,"Antigen by DFA/IF","NEGATIVE",1291,732,4333
2021-11-28,"PCR/amplification","NEGATIVE",2310,732,4333
2021-11-28,"Antigen by DFA/IF","POSITIVE",251,732,4333
2021-11-28,"PCR/amplification","POSITIVE",481,732,4333
2021-11-29,"Antigen by DFA/IF","NEGATIVE",5199,1961,11341
2021-11-29,"PCR/amplification","NEGATIVE",4181,1961,11341
2021-11-29,"Antigen by DFA/IF","POSITIVE",1212,1961,11341
2021-11-29,"PCR/amplification","POSITIVE",749,1961,11341
2021-11-30,"Antigen by DFA/IF","NEGATIVE",4278,1997,12071
2021-11-30,"PCR/amplification","NEGATIVE",5796,1997,12071
2021-11-30,"Antigen by DFA/IF","POSITIVE",832,1997,12071
2021-11-30,"PCR/amplification","POSITIVE",1165,1997,12071
2021-12-01,"Antigen by DFA/IF","NEGATIVE",4328,1867,11693
2021-12-01,"PCR/amplification","NEGATIVE",5498,1867,11693
2021-12-01,"Antigen by DFA/IF","POSITIVE",816,1867,11693
2021-12-01,"PCR/amplification","POSITIVE",1051,1867,11693
2021-12-02,"Antigen by DFA/IF","NEGATIVE",4270,1543,10490
2021-12-02,"PCR/amplification","NEGATIVE",4677,1543,10490
2021-12-02,"Antigen by DFA/IF","POSITIVE",648,1543,10490
2021-12-02,"PCR/amplification","POSITIVE",895,1543,10490
2021-12-03,"Antigen by DFA/IF","NEGATIVE",3791,1315,9283
2021-12-03,"PCR/amplification","NEGATIVE",4177,1315,9283
2021-12-03,"Antigen by DFA/IF","POSITIVE",614,1315,9283
2021-12-03,"PCR/amplification","POSITIVE",701,1315,9283
2021-12-04,"Antigen by DFA/IF","NEGATIVE",2192,1144,7388
2021-12-04,"PCR/amplification","NEGATIVE",4052,1144,7388
2021-12-04,"Antigen by DFA/IF","POSITIVE",449,1144,7388
2021-12-04,"PCR/amplification","POSITIVE",695,1144,7388
2021-12-05,"Antigen by DFA/IF","NEGATIVE",1094,637,4301
2021-12-05,"PCR/amplification","NEGATIVE",2570,637,4301
2021-12-05,"Antigen by DFA/IF","POSITIVE",196,637,4301
2021-12-05,"PCR/amplification","POSITIVE",441,637,4301
2021-12-06,"Antigen by DFA/IF","NEGATIVE",4080,1315,8954
2021-12-06,"PCR/amplification","NEGATIVE",3559,1315,8954
2021-12-06,"Antigen by DFA/IF","POSITIVE",705,1315,8954
2021-12-06,"PCR/amplification","POSITIVE",610,1315,8954
2021-12-07,"Antigen by DFA/IF","NEGATIVE",3592,1536,10363
2021-12-07,"PCR/amplification","NEGATIVE",5235,1536,10363
2021-12-07,"Antigen by DFA/IF","POSITIVE",581,1536,10363
2021-12-07,"PCR/amplification","POSITIVE",955,1536,10363
2021-12-08,"Antigen by DFA/IF","NEGATIVE",3654,1359,10124
2021-12-08,"PCR/amplification","NEGATIVE",5111,1359,10124
2021-12-08,"Antigen by DFA/IF","POSITIVE",580,1359,10124
2021-12-08,"PCR/amplification","POSITIVE",779,1359,10124
2021-12-09,"Antigen by DFA/IF","NEGATIVE",3466,1128,8945
2021-12-09,"PCR/amplification","NEGATIVE",4351,1128,8945
2021-12-09,"Antigen by DFA/IF","POSITIVE",451,1128,8945
2021-12-09,"PCR/amplification","POSITIVE",677,1128,8945
2021-12-10,"Antigen by DFA/IF","NEGATIVE",3493,1002,8284
2021-12-10,"PCR/amplification","NEGATIVE",3789,1002,8284
2021-12-10,"Antigen by DFA/IF","POSITIVE",444,1002,8284
2021-12-10,"PCR/amplification","POSITIVE",558,1002,8284
2021-12-11,"Antigen by DFA/IF","NEGATIVE",2320,874,6587
2021-12-11,"PCR/amplification","NEGATIVE",3393,874,6587
2021-12-11,"Antigen by DFA/IF","POSITIVE",364,874,6587
2021-12-11,"PCR/amplification","POSITIVE",510,874,6587
2021-12-12,"Antigen by DFA/IF","NEGATIVE",1056,517,4008
2021-12-12,"PCR/amplification","NEGATIVE",2435,517,4008
2021-12-12,"Antigen by DFA/IF","POSITIVE",161,517,4008
2021-12-12,"PCR/amplification","POSITIVE",356,517,4008
2021-12-13,"Antigen by DFA/IF","NEGATIVE",3869,1243,9128
2021-12-13,"PCR/amplification","NEGATIVE",4016,1243,9128
2021-12-13,"Antigen by DFA/IF","POSITIVE",709,1243,9128
2021-12-13,"PCR/amplification","POSITIVE",534,1243,9128
2021-12-14,"Antigen by DFA/IF","NEGATIVE",4319,1204,10745
2021-12-14,"PCR/amplification","NEGATIVE",5222,1204,10745
2021-12-14,"Antigen by DFA/IF","POSITIVE",466,1204,10745
2021-12-14,"PCR/amplification","POSITIVE",738,1204,10745
2021-12-15,"Antigen by DFA/IF","NEGATIVE",3561,1022,9177
2021-12-15,"PCR/amplification","NEGATIVE",4594,1022,9177
2021-12-15,"Antigen by DFA/IF","POSITIVE",364,1022,9177
2021-12-15,"PCR/amplification","POSITIVE",658,1022,9177
2021-12-16,"Antigen by DFA/IF","NEGATIVE",4210,1023,9745
2021-12-16,"PCR/amplification","NEGATIVE",4512,1023,9745
2021-12-16,"Antigen by DFA/IF","POSITIVE",420,1023,9745
2021-12-16,"PCR/amplification","POSITIVE",603,1023,9745
2021-12-17,"Antigen by DFA/IF","NEGATIVE",4177,931,9401
2021-12-17,"PCR/amplification","NEGATIVE",4293,931,9401
2021-12-17,"Antigen by DFA/IF","POSITIVE",403,931,9401
2021-12-17,"PCR/amplification","POSITIVE",528,931,9401
2021-12-18,"Antigen by DFA/IF","NEGATIVE",3054,806,7805
2021-12-18,"PCR/amplification","NEGATIVE",3945,806,7805
2021-12-18,"Antigen by DFA/IF","POSITIVE",286,806,7805
2021-12-18,"PCR/amplification","POSITIVE",520,806,7805
2021-12-19,"Antigen by DFA/IF","NEGATIVE",1267,588,4825
2021-12-19,"PCR/amplification","NEGATIVE",2970,588,4825
2021-12-19,"Antigen by DFA/IF","POSITIVE",144,588,4825
2021-12-19,"PCR/amplification","POSITIVE",444,588,4825
2021-12-20,"Antigen by DFA/IF","NEGATIVE",5058,1185,10304
2021-12-20,"PCR/amplification","NEGATIVE",4061,1185,10304
2021-12-20,"Antigen by DFA/IF","POSITIVE",600,1185,10304
2021-12-20,"PCR/amplification","POSITIVE",585,1185,10304
2021-12-21,"Antigen by DFA/IF","NEGATIVE",5079,1395,11760
2021-12-21,"PCR/amplification","NEGATIVE",5286,1395,11760
2021-12-21,"Antigen by DFA/IF","POSITIVE",505,1395,11760
2021-12-21,"PCR/amplification","POSITIVE",890,1395,11760
2021-12-22,"Antigen by DFA/IF","NEGATIVE",5956,1506,12303
2021-12-22,"PCR/amplification","NEGATIVE",4841,1506,12303
2021-12-22,"Antigen by DFA/IF","POSITIVE",639,1506,12303
2021-12-22,"PCR/amplification","POSITIVE",867,1506,12303
2021-12-23,"Antigen by DFA/IF","NEGATIVE",5930,1703,12741
2021-12-23,"PCR/amplification","NEGATIVE",5108,1703,12741
2021-12-23,"Antigen by DFA/IF","POSITIVE",627,1703,12741
2021-12-23,"PCR/amplification","POSITIVE",1076,1703,12741
2021-12-24,"Antigen by DFA/IF","NEGATIVE",4726,1357,10049
2021-12-24,"PCR/amplification","NEGATIVE",3966,1357,10049
2021-12-24,"Antigen by DFA/IF","POSITIVE",473,1357,10049
2021-12-24,"PCR/amplification","POSITIVE",884,1357,10049
2021-12-25,"Antigen by DFA/IF","NEGATIVE",262,649,3445
2021-12-25,"PCR/amplification","NEGATIVE",2534,649,3445
2021-12-25,"Antigen by DFA/IF","POSITIVE",25,649,3445
2021-12-25,"PCR/amplification","POSITIVE",624,649,3445
2021-12-26,"Antigen by DFA/IF","NEGATIVE",1421,690,3855
2021-12-26,"PCR/amplification","NEGATIVE",1744,690,3855
2021-12-26,"Antigen by DFA/IF","POSITIVE",255,690,3855
2021-12-26,"PCR/amplification","POSITIVE",435,690,3855
2021-12-27,"Antigen by DFA/IF","NEGATIVE",6322,2763,13055
2021-12-27,"PCR/amplification","NEGATIVE",3970,2763,13055
2021-12-27,"Antigen by DFA/IF","POSITIVE",1449,2763,13055
2021-12-27,"PCR/amplification","POSITIVE",1314,2763,13055
2021-12-28,"Antigen by DFA/IF","NEGATIVE",6797,3584,16001
2021-12-28,"PCR/amplification","NEGATIVE",5620,3584,16001
2021-12-28,"Antigen by DFA/IF","POSITIVE",1459,3584,16001
2021-12-28,"PCR/amplification","POSITIVE",2125,3584,16001
2021-12-29,"Antigen by DFA/IF","NEGATIVE",7744,4394,18023
2021-12-29,"PCR/amplification","NEGATIVE",5885,4394,18023
2021-12-29,"Antigen by DFA/IF","POSITIVE",1722,4394,18023
2021-12-29,"PCR/amplification","POSITIVE",2672,4394,18023
2021-12-30,"Antigen by DFA/IF","NEGATIVE",7977,4426,17706
2021-12-30,"PCR/amplification","NEGATIVE",5303,4426,17706
2021-12-30,"Antigen by DFA/IF","POSITIVE",1716,4426,17706
2021-12-30,"PCR/amplification","POSITIVE",2710,4426,17706
2021-12-31,"Antigen by DFA/IF","NEGATIVE",5656,3323,13837
2021-12-31,"PCR/amplification","NEGATIVE",4858,3323,13837
2021-12-31,"Antigen by DFA/IF","POSITIVE",1132,3323,13837
2021-12-31,"PCR/amplification","POSITIVE",2191,3323,13837
2022-01-01,"Antigen by DFA/IF","NEGATIVE",2445,2676,9361
2022-01-01,"PCR/amplification","NEGATIVE",4240,2676,9361
2022-01-01,"Antigen by DFA/IF","POSITIVE",627,2676,9361
2022-01-01,"PCR/amplification","POSITIVE",2049,2676,9361
2022-01-02,"Antigen by DFA/IF","NEGATIVE",2783,2859,9199
2022-01-02,"PCR/amplification","NEGATIVE",3557,2859,9199
2022-01-02,"Antigen by DFA/IF","POSITIVE",745,2859,9199
2022-01-02,"PCR/amplification","POSITIVE",2114,2859,9199
2022-01-03,"Antigen by DFA/IF","NEGATIVE",8292,6130,19782
2022-01-03,"PCR/amplification","NEGATIVE",5360,6130,19782
2022-01-03,"Antigen by DFA/IF","POSITIVE",2910,6130,19782
2022-01-03,"PCR/amplification","POSITIVE",3220,6130,19782
2022-01-04,"Antigen by DFA/IF","NEGATIVE",9511,8471,24598
2022-01-04,"PCR/amplification","NEGATIVE",6616,8471,24598
2022-01-04,"Antigen by DFA/IF","POSITIVE",3647,8471,24598
2022-01-04,"PCR/amplification","POSITIVE",4824,8471,24598
2022-01-05,"Antigen by DFA/IF","NEGATIVE",3106,5013,12785
2022-01-05,"PCR/amplification","NEGATIVE",4666,5013,12785
2022-01-05,"Antigen by DFA/IF","POSITIVE",1453,5013,12785
2022-01-05,"PCR/amplification","POSITIVE",3560,5013,12785
